tic_id
"TIC 28230919"
"TIC 125739286"
"TIC 410153553"
"TIC 413248763"
"TIC 54002556"
"TIC 158588995"
"TIC 441739020"
"TIC 142276270"
"TIC 44898913"
"TIC 359676790"
"TIC 18885659"
"TIC 165598669"
"TIC 61229372"
"TIC 17409453"
"TIC 46310554"
"TIC 237157751"
"TIC 121603086"
"TIC 137410997"
"TIC 270615037"
"TIC 273383120"
"TIC 123206821"
"TIC 164882482"
"TIC 158386680"
"TIC 48504464"
"TIC 273592350"
"TIC 336691874"
"TIC 120506209"
"TIC 120578688"
"TIC 27394293"
"TIC 120044687"
"TIC 70803960"
"TIC 122446866"
"TIC 12785571"
"TIC 164831457"
"TIC 270956861"
"TIC 272282253"
"TIC 467179528"
"TIC 273685548"
"TIC 137635841"
"TIC 169176340"
"TIC 139036121"
"TIC 4610830"
"TIC 150070085"
"TIC 18310799"
"TIC 369327947"
"TIC 406941612"
"TIC 407126408"
"TIC 46432937"
"TIC 26884478"
"TIC 11665403"
"TIC 61098812"
"TIC 122297877"
"TIC 360630575"
"TIC 118956453"
"TIC 377908774"
"TIC 121458707"
"TIC 122607324"
"TIC 404456775"
"TIC 269701147"
"TIC 348755728"
"TIC 70412892"
"TIC 8260536"
"TIC 273773509"
"TIC 158320130"
"TIC 275496016"
"TIC 709015"
"TIC 170647523"
"TIC 175290685"
"TIC 121660143"
"TIC 380908091"
"TIC 219857012"
"TIC 171502232"
"TIC 172608008"
"TIC 270781284"
"TIC 158985675"
"TIC 35019000"
"TIC 423610130"
"TIC 158839043"
"TIC 144401492"
"TIC 272845785"
"TIC 434094657"
"TIC 137150544"
"TIC 184296619"
"TIC 184998205"
"TIC 120422519"
"TIC 121114760"
"TIC 63452790"
"TIC 125843782"
"TIC 137558813"
"TIC 123357476"
"TIC 275490412"
"TIC 158268972"
"TIC 27848472"
"TIC 176966903"
"TIC 219189765"
"TIC 272605867"
"TIC 53728859"
"TIC 75266189"
"TIC 137342400"
"TIC 349972412"
"TIC 14603874"
"TIC 8348911"
"TIC 440109725"
"TIC 404635917"
"TIC 437011608"
"TIC 123358019"
"TIC 29781292"
"TIC 424815791"
"TIC 10930507"
"TIC 121214078"
"TIC 398572544"
"TIC 77897915"
"TIC 352593978"
"TIC 120572779"
"TIC 158561894"
"TIC 176220787"
"TIC 286865921"
"TIC 277888583"
"TIC 169079027"
"TIC 27083727"
"TIC 272840455"
"TIC 302069358"
"TIC 245368902"
"TIC 170346081"
"TIC 269119490"
"TIC 340697083"
"TIC 158317824"
"TIC 158392088"
"TIC 26962715"
"TIC 375942197"
"TIC 258349590"
"TIC 270730826"
"TIC 123129910"
"TIC 267667467"
"TIC 417659212"
"TIC 164555597"
"TIC 179034327"
"TIC 358107516"
"TIC 63130782"
"TIC 195193560"
"TIC 158935283"
"TIC 416282268"
"TIC 271044777"
"TIC 159375845"
"TIC 159727092"
"TIC 27530849"
"TIC 158422963"
"TIC 345217789"
"TIC 240177285"
"TIC 123417850"
"TIC 389506883"
"TIC 267671250"
"TIC 447842929"
"TIC 61397572"
"TIC 121786630"
"TIC 299033164"
"TIC 34085383"
"TIC 175629526"
"TIC 1425441246"
"TIC 299096355"
"TIC 292113181"
"TIC 130502317"
"TIC 450102450"
"TIC 315415155"
"TIC 60923874"
"TIC 272369124"
"TIC 350673608"
"TIC 258186667"
"TIC 218299312"
"TIC 137899948"
"TIC 130150682"
"TIC 915110182"
"TIC 298896336"
"TIC 138488806"
"TIC 283621278"
"TIC 458582777"
"TIC 285272237"
"TIC 170348142"
"TIC 298969838"
"TIC 440113053"
"TIC 28448998"
"TIC 22233480"
"TIC 271164755"
"TIC 137348987"
"TIC 290035455"
"TIC 268713285"
"TIC 159522175"
"TIC 272484980"
"TIC 26817284"
"TIC 120252452"
"TIC 271052158"
"TIC 137318075"
"TIC 169082553"
"TIC 63065911"
"TIC 323094535"
"TIC 298834019"
"TIC 268823307"
"TIC 137220387"
"TIC 17746821"
"TIC 440955228"
"TIC 271042217"
"TIC 399911496"
"TIC 122684233"
"TIC 159096688"
"TIC 417676802"
"TIC 122224871"
"TIC 123451768"
"TIC 271760755"
"TIC 122685803"
"TIC 158215023"
"TIC 351803495"
"TIC 275573295"
"TIC 158785055"
